meeting_key,session_key,overtaking_driver_number,overtaken_driver_number,date,position
1257,10014,1,30,2025-04-13T15:50:31.334000+00:00,17
1257,10014,22,7,2025-04-13T15:50:31.544000+00:00,7
1257,10014,55,7,2025-04-13T15:50:32.272000+00:00,8
1257,10014,87,7,2025-04-13T15:50:39.035000+00:00,9
1257,10014,87,10,2025-04-13T15:50:39.035000+00:00,8
1257,10014,23,7,2025-04-13T15:50:39.424000+00:00,10
1257,10014,23,10,2025-04-13T15:50:39.424000+00:00,9
1257,10014,14,6,2025-04-13T15:50:43.029000+00:00,12
1257,10014,23,87,2025-04-13T15:50:47.635000+00:00,8
1257,10014,14,7,2025-04-13T15:50:48.073000+00:00,11
1257,10014,31,6,2025-04-13T15:50:51.200000+00:00,13
1257,10014,31,7,2025-04-13T15:50:51.200000+00:00,12
1257,10014,12,6,2025-04-13T15:50:52.663000+00:00,14
1257,10014,12,7,2025-04-13T15:50:52.663000+00:00,13
1257,10014,18,6,2025-04-13T15:50:53.912000+00:00,15
1257,10014,18,7,2025-04-13T15:50:53.912000+00:00,14
1257,10014,1,6,2025-04-13T15:50:54.292000+00:00,16
1257,10014,1,7,2025-04-13T15:50:54.292000+00:00,15
1257,10014,30,6,2025-04-13T15:50:55.210000+00:00,17
1257,10014,30,7,2025-04-13T15:50:55.210000+00:00,16
1257,10014,5,6,2025-04-13T15:50:59.091000+00:00,18
1257,10014,1,18,2025-04-13T15:51:12.012000+00:00,14
1257,10014,55,22,2025-04-13T15:52:28.665000+00:00,6
1257,10014,7,30,2025-04-13T15:53:15.177000+00:00,16
1257,10014,7,18,2025-04-13T15:53:49.868000+00:00,15
1257,10014,31,14,2025-04-13T15:54:06.684000+00:00,11
1257,10014,12,14,2025-04-13T15:54:28.557000+00:00,12
1257,10014,10,87,2025-04-13T15:55:41.352000+00:00,9
1257,10014,1,14,2025-04-13T15:55:45.272000+00:00,13
1257,10014,12,31,2025-04-13T15:55:51.698000+00:00,11
1257,10014,30,18,2025-04-13T15:56:13.070000+00:00,16
1257,10014,10,23,2025-04-13T15:57:37.211000+00:00,8
1257,10014,31,12,2025-04-13T15:57:42.541000+00:00,11
1257,10014,14,1,2025-04-13T15:57:42.658000+00:00,13
1257,10014,10,22,2025-04-13T15:57:42.970000+00:00,7
1257,10014,10,55,2025-04-13T15:57:42.970000+00:00,6
1257,10014,1,14,2025-04-13T15:57:44.982000+00:00,13
1257,10014,31,87,2025-04-13T15:57:48.623000+00:00,10
1257,10014,31,23,2025-04-13T15:57:48.623000+00:00,9
1257,10014,31,22,2025-04-13T15:57:48.623000+00:00,8
1257,10014,31,55,2025-04-13T15:57:48.623000+00:00,7
1257,10014,1,12,2025-04-13T15:57:50.522000+00:00,12
1257,10014,1,87,2025-04-13T15:57:50.522000+00:00,11
1257,10014,1,23,2025-04-13T15:57:50.522000+00:00,10
1257,10014,1,22,2025-04-13T15:57:50.522000+00:00,9
1257,10014,1,55,2025-04-13T15:57:50.522000+00:00,8
1257,10014,7,14,2025-04-13T15:57:57.695000+00:00,14
1257,10014,7,12,2025-04-13T15:57:57.695000+00:00,13
1257,10014,7,87,2025-04-13T15:57:57.695000+00:00,12
1257,10014,7,23,2025-04-13T15:57:57.695000+00:00,11
1257,10014,7,22,2025-04-13T15:57:57.695000+00:00,10
1257,10014,87,23,2025-04-13T15:58:03.088000+00:00,12
1257,10014,6,5,2025-04-13T15:58:13.356000+00:00,18
1257,10014,6,18,2025-04-13T15:58:13.356000+00:00,17
1257,10014,6,30,2025-04-13T15:58:13.356000+00:00,16
1257,10014,27,5,2025-04-13T15:58:18.886000+00:00,19
1257,10014,27,18,2025-04-13T15:58:18.886000+00:00,18
1257,10014,27,30,2025-04-13T15:58:18.886000+00:00,17
1257,10014,16,63,2025-04-13T16:03:14.607000+00:00,2
1257,10014,4,63,2025-04-13T16:03:15.898000+00:00,3
1257,10014,44,63,2025-04-13T16:03:17.446000+00:00,4
1257,10014,10,63,2025-04-13T16:03:19.087000+00:00,5
1257,10014,31,63,2025-04-13T16:03:20.639000+00:00,6
1257,10014,1,63,2025-04-13T16:03:21.449000+00:00,7
1257,10014,63,1,2025-04-13T16:03:22.759000+00:00,7
1257,10014,63,31,2025-04-13T16:03:22.759000+00:00,6
1257,10014,63,10,2025-04-13T16:03:22.759000+00:00,5
1257,10014,63,44,2025-04-13T16:03:22.759000+00:00,4
1257,10014,63,4,2025-04-13T16:03:22.759000+00:00,3
1257,10014,63,16,2025-04-13T16:03:22.759000+00:00,2
1257,10014,6,14,2025-04-13T16:04:19.021000+00:00,15
1257,10014,14,6,2025-04-13T16:04:20.638000+00:00,15
1257,10014,5,18,2025-04-13T16:04:26.640000+00:00,19
1257,10014,27,6,2025-04-13T16:04:27.008000+00:00,16
1257,10014,44,4,2025-04-13T16:04:28.428000+00:00,4
1257,10014,22,55,2025-04-13T16:04:31.498000+00:00,10
1257,10014,27,14,2025-04-13T16:04:33.842000+00:00,15
1257,10014,6,14,2025-04-13T16:04:34.339000+00:00,16
1257,10014,30,14,2025-04-13T16:04:34.393000+00:00,17
1257,10014,18,5,2025-04-13T16:04:35.088000+00:00,19
1257,10014,16,63,2025-04-13T16:04:35.294000+00:00,2
1257,10014,44,63,2025-04-13T16:04:35.586000+00:00,3
1257,10014,4,63,2025-04-13T16:04:35.679000+00:00,4
1257,10014,63,4,2025-04-13T16:04:36.499000+00:00,4
1257,10014,63,44,2025-04-13T16:04:36.499000+00:00,3
1257,10014,63,16,2025-04-13T16:04:36.499000+00:00,2
1257,10014,12,23,2025-04-13T16:04:42.075000+00:00,13
1257,10014,4,44,2025-04-13T16:04:42.833000+00:00,4
1257,10014,87,55,2025-04-13T16:04:46.730000+00:00,11
1257,10014,30,6,2025-04-13T16:04:49.121000+00:00,16
1257,10014,12,55,2025-04-13T16:05:04.468000+00:00,12
1257,10014,23,55,2025-04-13T16:05:14.361000+00:00,13
1257,10014,23,12,2025-04-13T16:05:14.361000+00:00,12
1257,10014,55,12,2025-04-13T16:05:14.389000+00:00,13
1257,10014,55,23,2025-04-13T16:05:14.389000+00:00,12
1257,10014,23,55,2025-04-13T16:05:23.199000+00:00,12
1257,10014,55,23,2025-04-13T16:05:23.223000+00:00,12
1257,10014,23,55,2025-04-13T16:05:27.971000+00:00,12
1257,10014,16,63,2025-04-13T16:05:38.148000+00:00,2
1257,10014,4,63,2025-04-13T16:05:38.616000+00:00,3
1257,10014,44,63,2025-04-13T16:05:39.780000+00:00,4
1257,10014,10,63,2025-04-13T16:05:40.578000+00:00,5
1257,10014,31,63,2025-04-13T16:05:41.698000+00:00,6
1257,10014,1,63,2025-04-13T16:05:42.204000+00:00,7
1257,10014,7,63,2025-04-13T16:05:42.797000+00:00,8
1257,10014,22,63,2025-04-13T16:05:43.246000+00:00,9
1257,10014,63,22,2025-04-13T16:05:43.361000+00:00,9
1257,10014,63,7,2025-04-13T16:05:43.361000+00:00,8
1257,10014,63,1,2025-04-13T16:05:43.361000+00:00,7
1257,10014,63,31,2025-04-13T16:05:43.361000+00:00,6
1257,10014,63,10,2025-04-13T16:05:43.361000+00:00,5
1257,10014,63,44,2025-04-13T16:05:43.361000+00:00,4
1257,10014,63,4,2025-04-13T16:05:43.361000+00:00,3
1257,10014,63,16,2025-04-13T16:05:43.361000+00:00,2
1257,10014,44,4,2025-04-13T16:06:20.320000+00:00,4
1257,10014,16,63,2025-04-13T16:07:26.068000+00:00,2
1257,10014,44,63,2025-04-13T16:07:27.761000+00:00,3
1257,10014,4,63,2025-04-13T16:07:28.182000+00:00,4
1257,10014,10,63,2025-04-13T16:07:29.489000+00:00,5
1257,10014,31,63,2025-04-13T16:07:31.092000+00:00,6
1257,10014,1,63,2025-04-13T16:07:31.475000+00:00,7
1257,10014,7,63,2025-04-13T16:07:32.156000+00:00,8
1257,10014,22,63,2025-04-13T16:07:32.712000+00:00,9
1257,10014,87,63,2025-04-13T16:07:33.244000+00:00,10
1257,10014,23,63,2025-04-13T16:07:34.044000+00:00,11
1257,10014,55,63,2025-04-13T16:07:35.150000+00:00,12
1257,10014,12,63,2025-04-13T16:07:35.574000+00:00,13
1257,10014,27,63,2025-04-13T16:07:36.700000+00:00,14
1257,10014,30,63,2025-04-13T16:07:37.244000+00:00,15
1257,10014,6,63,2025-04-13T16:07:37.984000+00:00,16
1257,10014,14,63,2025-04-13T16:07:38.566000+00:00,17
1257,10014,18,63,2025-04-13T16:07:39.081000+00:00,18
1257,10014,5,63,2025-04-13T16:07:39.686000+00:00,19
1257,10014,12,55,2025-04-13T16:07:41.518000+00:00,12
1257,10014,55,12,2025-04-13T16:07:41.535000+00:00,12
1257,10014,12,55,2025-04-13T16:07:42.773000+00:00,12
1257,10014,1,31,2025-04-13T16:07:45.715000+00:00,6
1257,10014,4,44,2025-04-13T16:07:51.911000+00:00,3
1257,10014,63,5,2025-04-13T16:09:02.222000+00:00,19
1257,10014,63,18,2025-04-13T16:09:02.222000+00:00,18
1257,10014,63,14,2025-04-13T16:09:02.222000+00:00,17
1257,10014,63,6,2025-04-13T16:09:02.222000+00:00,16
1257,10014,63,30,2025-04-13T16:09:02.222000+00:00,15
1257,10014,63,27,2025-04-13T16:09:02.222000+00:00,14
1257,10014,63,55,2025-04-13T16:09:02.222000+00:00,13
1257,10014,63,12,2025-04-13T16:09:02.222000+00:00,12
1257,10014,63,23,2025-04-13T16:09:02.222000+00:00,11
1257,10014,63,87,2025-04-13T16:09:02.222000+00:00,10
1257,10014,63,22,2025-04-13T16:09:02.222000+00:00,9
1257,10014,63,7,2025-04-13T16:09:02.222000+00:00,8
1257,10014,63,31,2025-04-13T16:09:02.222000+00:00,7
1257,10014,63,1,2025-04-13T16:09:02.222000+00:00,6
1257,10014,63,10,2025-04-13T16:09:02.222000+00:00,5
1257,10014,63,44,2025-04-13T16:09:02.222000+00:00,4
1257,10014,63,4,2025-04-13T16:09:02.222000+00:00,3
1257,10014,63,16,2025-04-13T16:09:02.222000+00:00,2
1257,10014,16,63,2025-04-13T16:09:08.460000+00:00,2
1257,10014,4,63,2025-04-13T16:09:10.149000+00:00,3
1257,10014,44,63,2025-04-13T16:09:11.052000+00:00,4
1257,10014,10,63,2025-04-13T16:09:12.586000+00:00,5
1257,10014,1,63,2025-04-13T16:09:14.036000+00:00,6
1257,10014,31,63,2025-04-13T16:09:15.316000+00:00,7
1257,10014,7,63,2025-04-13T16:09:16.625000+00:00,8
1257,10014,22,63,2025-04-13T16:09:17.125000+00:00,9
1257,10014,87,63,2025-04-13T16:09:17.758000+00:00,10
1257,10014,23,63,2025-04-13T16:09:18.006000+00:00,11
1257,10014,12,63,2025-04-13T16:09:18.324000+00:00,12
1257,10014,55,63,2025-04-13T16:09:19.949000+00:00,13
1257,10014,27,63,2025-04-13T16:09:20.285000+00:00,14
1257,10014,30,63,2025-04-13T16:09:20.801000+00:00,15
1257,10014,6,63,2025-04-13T16:09:21.736000+00:00,16
1257,10014,14,63,2025-04-13T16:09:22.327000+00:00,17
1257,10014,18,63,2025-04-13T16:09:23.091000+00:00,18
1257,10014,5,63,2025-04-13T16:09:23.560000+00:00,19
1257,10014,12,23,2025-04-13T16:09:48.457000+00:00,11
1257,10014,63,5,2025-04-13T16:10:39.547000+00:00,19
1257,10014,63,18,2025-04-13T16:10:39.547000+00:00,18
1257,10014,63,14,2025-04-13T16:10:39.547000+00:00,17
1257,10014,63,6,2025-04-13T16:10:39.547000+00:00,16
1257,10014,63,30,2025-04-13T16:10:39.547000+00:00,15
1257,10014,63,27,2025-04-13T16:10:39.547000+00:00,14
1257,10014,63,55,2025-04-13T16:10:39.547000+00:00,13
1257,10014,63,23,2025-04-13T16:10:39.547000+00:00,12
1257,10014,63,12,2025-04-13T16:10:39.547000+00:00,11
1257,10014,63,87,2025-04-13T16:10:39.547000+00:00,10
1257,10014,63,22,2025-04-13T16:10:39.547000+00:00,9
1257,10014,63,7,2025-04-13T16:10:39.547000+00:00,8
1257,10014,63,31,2025-04-13T16:10:39.547000+00:00,7
1257,10014,63,1,2025-04-13T16:10:39.547000+00:00,6
1257,10014,63,10,2025-04-13T16:10:39.547000+00:00,5
1257,10014,63,44,2025-04-13T16:10:39.547000+00:00,4
1257,10014,63,4,2025-04-13T16:10:39.547000+00:00,3
1257,10014,63,16,2025-04-13T16:10:39.547000+00:00,2
1257,10014,16,63,2025-04-13T16:10:44.674000+00:00,2
1257,10014,4,63,2025-04-13T16:10:46.426000+00:00,3
1257,10014,44,63,2025-04-13T16:10:47.451000+00:00,4
1257,10014,10,63,2025-04-13T16:10:48.936000+00:00,5
1257,10014,1,63,2025-04-13T16:10:50.518000+00:00,6
1257,10014,31,63,2025-04-13T16:10:53.113000+00:00,7
1257,10014,7,63,2025-04-13T16:10:54.246000+00:00,8
1257,10014,22,63,2025-04-13T16:10:54.935000+00:00,9
1257,10014,87,63,2025-04-13T16:10:55.369000+00:00,10
1257,10014,12,63,2025-04-13T16:10:55.946000+00:00,11
1257,10014,23,63,2025-04-13T16:10:56.782000+00:00,12
1257,10014,55,63,2025-04-13T16:10:58.232000+00:00,13
1257,10014,27,63,2025-04-13T16:10:58.553000+00:00,14
1257,10014,30,63,2025-04-13T16:10:59.207000+00:00,15
1257,10014,6,63,2025-04-13T16:11:00.030000+00:00,16
1257,10014,14,63,2025-04-13T16:11:00.714000+00:00,17
1257,10014,18,63,2025-04-13T16:11:01.441000+00:00,18
1257,10014,5,63,2025-04-13T16:11:02.004000+00:00,19
1257,10014,63,5,2025-04-13T16:12:15.079000+00:00,19
1257,10014,63,18,2025-04-13T16:12:15.079000+00:00,18
1257,10014,63,14,2025-04-13T16:12:15.079000+00:00,17
1257,10014,63,6,2025-04-13T16:12:15.079000+00:00,16
1257,10014,63,30,2025-04-13T16:12:15.079000+00:00,15
1257,10014,63,27,2025-04-13T16:12:15.079000+00:00,14
1257,10014,63,55,2025-04-13T16:12:15.079000+00:00,13
1257,10014,63,23,2025-04-13T16:12:15.079000+00:00,12
1257,10014,63,12,2025-04-13T16:12:15.079000+00:00,11
1257,10014,63,87,2025-04-13T16:12:15.079000+00:00,10
1257,10014,63,22,2025-04-13T16:12:15.079000+00:00,9
1257,10014,63,7,2025-04-13T16:12:15.079000+00:00,8
1257,10014,63,31,2025-04-13T16:12:15.079000+00:00,7
1257,10014,63,1,2025-04-13T16:12:15.079000+00:00,6
1257,10014,63,10,2025-04-13T16:12:15.079000+00:00,5
1257,10014,63,44,2025-04-13T16:12:15.079000+00:00,4
1257,10014,63,4,2025-04-13T16:12:15.079000+00:00,3
1257,10014,63,16,2025-04-13T16:12:15.079000+00:00,2
1257,10014,16,63,2025-04-13T16:12:20.900000+00:00,2
1257,10014,4,63,2025-04-13T16:12:22.488000+00:00,3
1257,10014,44,63,2025-04-13T16:12:24.119000+00:00,4
1257,10014,10,63,2025-04-13T16:12:25.957000+00:00,5
1257,10014,1,63,2025-04-13T16:12:27.741000+00:00,6
1257,10014,31,63,2025-04-13T16:12:30.234000+00:00,7
1257,10014,7,63,2025-04-13T16:12:31.548000+00:00,8
1257,10014,22,63,2025-04-13T16:12:32.226000+00:00,9
1257,10014,87,63,2025-04-13T16:12:32.830000+00:00,10
1257,10014,12,63,2025-04-13T16:12:33.304000+00:00,11
1257,10014,23,63,2025-04-13T16:12:34.683000+00:00,12
1257,10014,55,63,2025-04-13T16:12:36.718000+00:00,13
1257,10014,27,63,2025-04-13T16:12:37.297000+00:00,14
1257,10014,30,63,2025-04-13T16:12:37.516000+00:00,15
1257,10014,6,63,2025-04-13T16:12:38.362000+00:00,16
1257,10014,14,63,2025-04-13T16:12:39.134000+00:00,17
1257,10014,18,63,2025-04-13T16:12:39.857000+00:00,18
1257,10014,5,63,2025-04-13T16:12:40.273000+00:00,19
1257,10014,30,27,2025-04-13T16:12:45.905000+00:00,14
1257,10014,63,5,2025-04-13T16:13:51.826000+00:00,19
1257,10014,63,18,2025-04-13T16:13:51.826000+00:00,18
1257,10014,63,14,2025-04-13T16:13:51.826000+00:00,17
1257,10014,63,6,2025-04-13T16:13:51.826000+00:00,16
1257,10014,63,27,2025-04-13T16:13:51.826000+00:00,15
1257,10014,63,30,2025-04-13T16:13:51.826000+00:00,14
1257,10014,63,55,2025-04-13T16:13:51.826000+00:00,13
1257,10014,63,23,2025-04-13T16:13:51.826000+00:00,12
1257,10014,63,12,2025-04-13T16:13:51.826000+00:00,11
1257,10014,63,87,2025-04-13T16:13:51.826000+00:00,10
1257,10014,63,22,2025-04-13T16:13:51.826000+00:00,9
1257,10014,63,7,2025-04-13T16:13:51.826000+00:00,8
1257,10014,63,31,2025-04-13T16:13:51.826000+00:00,7
1257,10014,63,1,2025-04-13T16:13:51.826000+00:00,6
1257,10014,63,10,2025-04-13T16:13:51.826000+00:00,5
1257,10014,63,44,2025-04-13T16:13:51.826000+00:00,4
1257,10014,63,4,2025-04-13T16:13:51.826000+00:00,3
1257,10014,63,16,2025-04-13T16:13:51.826000+00:00,2
1258,10022,81,1,2025-04-20T17:04:02.325000+00:00,1
1258,10022,44,55,2025-04-20T17:04:03.486000+00:00,6
1258,10022,23,4,2025-04-20T17:04:04.047000+00:00,10
1258,10022,14,30,2025-04-20T17:04:04.296000+00:00,12
1258,10022,87,6,2025-04-20T17:04:04.561000+00:00,14
1258,10022,1,81,2025-04-20T17:04:05.077000+00:00,1
1258,10022,12,16,2025-04-20T17:04:06.311000+00:00,4
1258,10022,4,23,2025-04-20T17:04:07.921000+00:00,10
1258,10022,6,87,2025-04-20T17:04:08.671000+00:00,14
1258,10022,16,12,2025-04-20T17:04:11.421000+00:00,4
1258,10022,10,22,2025-04-20T17:04:16.577000+00:00,8
1258,10022,4,22,2025-04-20T17:04:22.852000+00:00,9
1258,10022,4,10,2025-04-20T17:04:22.852000+00:00,8
1258,10022,23,22,2025-04-20T17:04:23.087000+00:00,10
1258,10022,23,10,2025-04-20T17:04:23.087000+00:00,9
1258,10022,14,22,2025-04-20T17:04:23.344000+00:00,11
1258,10022,14,10,2025-04-20T17:04:23.344000+00:00,10
1258,10022,6,30,2025-04-20T17:04:23.673000+00:00,13
1258,10022,6,22,2025-04-20T17:04:23.673000+00:00,12
1258,10022,6,10,2025-04-20T17:04:23.673000+00:00,11
1258,10022,30,22,2025-04-20T17:04:23.917000+00:00,13
1258,10022,30,10,2025-04-20T17:04:23.917000+00:00,12
1258,10022,87,22,2025-04-20T17:04:24.011000+00:00,14
1258,10022,87,10,2025-04-20T17:04:24.011000+00:00,13
1258,10022,18,22,2025-04-20T17:04:24.366000+00:00,15
1258,10022,18,10,2025-04-20T17:04:24.366000+00:00,14
1258,10022,7,22,2025-04-20T17:04:24.549000+00:00,16
1258,10022,7,10,2025-04-20T17:04:24.549000+00:00,15
1258,10022,27,22,2025-04-20T17:04:25.065000+00:00,17
1258,10022,27,10,2025-04-20T17:04:25.065000+00:00,16
1258,10022,31,22,2025-04-20T17:04:25.308000+00:00,18
1258,10022,31,10,2025-04-20T17:04:25.308000+00:00,17
1258,10022,5,22,2025-04-20T17:04:25.780000+00:00,19
1258,10022,5,10,2025-04-20T17:04:25.780000+00:00,18
1258,10022,22,10,2025-04-20T17:05:13.927000+00:00,19
1258,10022,27,7,2025-04-20T17:06:21.612000+00:00,15
1258,10022,6,14,2025-04-20T17:13:12.846000+00:00,10
1258,10022,4,55,2025-04-20T17:16:37.450000+00:00,7
1258,10022,4,44,2025-04-20T17:25:47.679000+00:00,6
1258,10022,44,4,2025-04-20T17:26:03.713000+00:00,6
1258,10022,4,44,2025-04-20T17:27:23.544000+00:00,6
1258,10022,44,4,2025-04-20T17:27:33.982000+00:00,6
1258,10022,4,44,2025-04-20T17:29:09.012000+00:00,6
1258,10022,30,14,2025-04-20T17:29:19.473000+00:00,11
1258,10022,4,12,2025-04-20T17:35:30.478000+00:00,5
1258,10022,18,87,2025-04-20T17:35:43.495000+00:00,13
1258,10022,27,87,2025-04-20T17:35:49.091000+00:00,14
1258,10022,7,87,2025-04-20T17:35:49.311000+00:00,15
1258,10022,31,87,2025-04-20T17:35:50.876000+00:00,16
1258,10022,5,87,2025-04-20T17:35:53.153000+00:00,17
1258,10022,63,81,2025-04-20T17:36:52.535000+00:00,2
1258,10022,16,81,2025-04-20T17:36:54.613000+00:00,3
1258,10022,4,81,2025-04-20T17:36:59.348000+00:00,4
1258,10022,44,12,2025-04-20T17:36:59.863000+00:00,6
1258,10022,55,12,2025-04-20T17:37:08.623000+00:00,7
1258,10022,23,12,2025-04-20T17:37:10.776000+00:00,8
1258,10022,6,12,2025-04-20T17:37:11.355000+00:00,9
1258,10022,30,12,2025-04-20T17:37:16.143000+00:00,10
1258,10022,18,14,2025-04-20T17:37:23.379000+00:00,12
1258,10022,27,14,2025-04-20T17:37:25.473000+00:00,13
1258,10022,7,14,2025-04-20T17:37:25.785000+00:00,14
1258,10022,31,14,2025-04-20T17:37:26.395000+00:00,15
1258,10022,5,14,2025-04-20T17:37:29.238000+00:00,16
1258,10022,16,63,2025-04-20T17:38:24.960000+00:00,2
1258,10022,4,63,2025-04-20T17:38:33.031000+00:00,3
1258,10022,44,63,2025-04-20T17:38:38.685000+00:00,4
1258,10022,81,63,2025-04-20T17:38:39.529000+00:00,5
1258,10022,55,63,2025-04-20T17:38:44.139000+00:00,6
1258,10022,12,30,2025-04-20T17:38:56.054000+00:00,10
1258,10022,18,30,2025-04-20T17:38:59.139000+00:00,11
1258,10022,27,30,2025-04-20T17:39:01.748000+00:00,12
1258,10022,7,30,2025-04-20T17:39:02.386000+00:00,13
1258,10022,31,30,2025-04-20T17:39:02.589000+00:00,14
1258,10022,5,30,2025-04-20T17:39:05.236000+00:00,15
1258,10022,31,7,2025-04-20T17:39:13.165000+00:00,13
1258,10022,81,44,2025-04-20T17:39:41.795000+00:00,4
1258,10022,44,81,2025-04-20T17:39:58.961000+00:00,4
1258,10022,81,44,2025-04-20T17:40:02.930000+00:00,4
1258,10022,16,1,2025-04-20T17:40:03.243000+00:00,1
1258,10022,4,1,2025-04-20T17:40:06.893000+00:00,2
1258,10022,81,1,2025-04-20T17:40:13.378000+00:00,3
1258,10022,44,1,2025-04-20T17:40:13.690000+00:00,4
1258,10022,63,55,2025-04-20T17:40:15.534000+00:00,6
1258,10022,23,55,2025-04-20T17:40:23.077000+00:00,7
1258,10022,6,55,2025-04-20T17:40:23.374000+00:00,8
1258,10022,12,55,2025-04-20T17:40:29.589000+00:00,9
1258,10022,18,55,2025-04-20T17:40:34.743000+00:00,10
1258,10022,27,55,2025-04-20T17:40:37.593000+00:00,11
1258,10022,31,55,2025-04-20T17:40:38.671000+00:00,12
1258,10022,7,55,2025-04-20T17:40:40.030000+00:00,13
1258,10022,5,55,2025-04-20T17:40:41.592000+00:00,14
1258,10022,6,23,2025-04-20T17:41:55.516000+00:00,7
1258,10022,12,23,2025-04-20T17:42:03.400000+00:00,8
1258,10022,55,5,2025-04-20T17:42:03.479000+00:00,14
1258,10022,18,23,2025-04-20T17:42:10.510000+00:00,9
1258,10022,27,23,2025-04-20T17:42:13.374000+00:00,10
1258,10022,31,23,2025-04-20T17:42:14.478000+00:00,11
1258,10022,7,23,2025-04-20T17:42:16.116000+00:00,12
1258,10022,55,23,2025-04-20T17:42:17.712000+00:00,13
1258,10022,5,23,2025-04-20T17:42:18.071000+00:00,14
1258,10022,1,44,2025-04-20T17:43:09.823000+00:00,4
1258,10022,63,44,2025-04-20T17:43:23.004000+00:00,5
1258,10022,6,44,2025-04-20T17:43:34.495000+00:00,6
1258,10022,12,44,2025-04-20T17:43:37.159000+00:00,7
1258,10022,23,5,2025-04-20T17:43:51.498000+00:00,14
1258,10022,55,7,2025-04-20T17:43:52.051000+00:00,12
1258,10022,30,5,2025-04-20T17:45:31.828000+00:00,15
1258,10022,14,5,2025-04-20T17:45:37.656000+00:00,16
1258,10022,5,14,2025-04-20T17:45:47.107000+00:00,16
1258,10022,23,7,2025-04-20T17:46:49.836000+00:00,13
1258,10022,55,31,2025-04-20T17:47:00.570000+00:00,11
1258,10022,14,5,2025-04-20T17:47:09.164000+00:00,16
1258,10022,87,5,2025-04-20T17:48:46.108000+00:00,17
1258,10022,23,31,2025-04-20T17:50:12.458000+00:00,12
1258,10022,55,27,2025-04-20T17:50:15.646000+00:00,10
1258,10022,30,7,2025-04-20T17:50:16.599000+00:00,14
1258,10022,23,27,2025-04-20T17:51:46.977000+00:00,11
1258,10022,14,7,2025-04-20T17:51:53.556000+00:00,15
1258,10022,4,16,2025-04-20T17:52:30.368000+00:00,1
1258,10022,16,4,2025-04-20T17:52:30.618000+00:00,1
1258,10022,4,16,2025-04-20T17:52:34.543000+00:00,1
1258,10022,81,16,2025-04-20T17:52:37.781000+00:00,2
1258,10022,1,16,2025-04-20T17:52:42.864000+00:00,3
1258,10022,63,16,2025-04-20T17:52:47.553000+00:00,4
1258,10022,12,6,2025-04-20T17:53:05.348000+00:00,6
1258,10022,55,18,2025-04-20T17:54:53.317000+00:00,9
1258,10022,87,7,2025-04-20T17:55:11.307000+00:00,16
1258,10022,23,18,2025-04-20T17:56:11.961000+00:00,10
1258,10022,30,31,2025-04-20T17:58:10.468000+00:00,13
1258,10022,5,7,2025-04-20T17:58:15.323000+00:00,17
1258,10022,30,27,2025-04-20T17:59:41.009000+00:00,12
1258,10022,31,27,2025-04-20T17:59:42.244000+00:00,13
1258,10022,14,27,2025-04-20T17:59:42.603000+00:00,14
1258,10022,87,27,2025-04-20T17:59:50.384000+00:00,15
1258,10022,14,31,2025-04-20T17:59:51.884000+00:00,13
1258,10022,5,27,2025-04-20T17:59:54.447000+00:00,16
1258,10022,81,4,2025-04-20T18:00:18.019000+00:00,1
1258,10022,1,4,2025-04-20T18:00:26.522000+00:00,2
1258,10022,63,4,2025-04-20T18:00:32.741000+00:00,3
1258,10022,16,4,2025-04-20T18:00:34.459000+00:00,4
1258,10022,44,6,2025-04-20T18:00:52.434000+00:00,7
1258,10022,55,6,2025-04-20T18:01:09.130000+00:00,8
1258,10022,23,6,2025-04-20T18:01:10.993000+00:00,9
1258,10022,30,18,2025-04-20T18:04:26.663000+00:00,11
1258,10022,16,63,2025-04-20T18:05:17.058000+00:00,3
1258,10022,14,18,2025-04-20T18:07:43.639000+00:00,12
1258,10022,31,18,2025-04-20T18:09:11.422000+00:00,13
1258,10022,87,18,2025-04-20T18:09:11.968000+00:00,14
1258,10022,5,18,2025-04-20T18:09:23.157000+00:00,15
1258,10022,27,18,2025-04-20T18:09:25.930000+00:00,16
1258,10022,4,63,2025-04-20T18:09:53.775000+00:00,4
1258,10022,27,5,2025-04-20T18:13:36.853000+00:00,15
1258,10022,18,5,2025-04-20T18:19:01.135000+00:00,16
1258,10022,7,5,2025-04-20T18:25:20.972000+00:00,17
1258,10022,14,30,2025-04-20T18:26:18.942000+00:00,11
1259,10028,44,16,2025-05-03T16:28:40.399000+00:00,6
1259,10028,23,16,2025-05-03T16:28:43.949000+00:00,7
1259,10028,6,16,2025-05-03T16:28:47.781000+00:00,8
1259,10028,14,16,2025-05-03T16:28:50.633000+00:00,9
1259,10028,27,16,2025-05-03T16:28:53.088000+00:00,10
1259,10028,31,16,2025-05-03T16:28:56.915000+00:00,11
1259,10028,10,16,2025-05-03T16:28:59.145000+00:00,12
1259,10028,30,16,2025-05-03T16:29:01.473000+00:00,13
1259,10028,55,16,2025-05-03T16:29:04.656000+00:00,14
1259,10028,18,16,2025-05-03T16:29:07.604000+00:00,15
1259,10028,7,16,2025-05-03T16:29:11.350000+00:00,16
1259,10028,5,16,2025-05-03T16:29:14.855000+00:00,17
1259,10028,87,16,2025-05-03T16:29:19.272000+00:00,18
1259,10028,22,16,2025-05-03T16:29:24.189000+00:00,19
1259,10028,14,6,2025-05-03T16:34:25.548000+00:00,8
